2021-04-27 00:00:00.244000,4191.249,4190.548,2250,4190
2021-04-27 00:00:00.294000,4191.267,4190.551,2250,2250
2021-04-27 00:00:02.793000,4191.051,4190.536,460,2250
2021-04-27 00:00:02.843000,4191.067,4190.345,2250,2250
2021-04-27 00:00:03.324000,4191.058,4190.339,2250,4190
2021-04-27 00:00:03.375000,4191.149,4190.445,2250,2250
2021-04-27 00:00:03.800000,4191.057,4190.454,460,2250
2021-04-27 00:00:03.850000,4191.049,4190.336,2250,2250
2021-04-27 00:00:07.729000,4191.06,4190.554,460,2250
2021-04-27 00:00:07.779000,4191.201,4190.599,2250,2250
2021-04-27 00:00:08.538000,4191.055,4190.351,2250,4190
2021-04-27 00:00:08.588000,4191.061,4190.351,2250,2250
2021-04-27 00:00:10.903000,4190.755,4190.036,2250,4190
2021-04-27 00:00:10.953000,4190.764,4190.033,2250,2250
2021-04-27 00:00:12.196000,4190.567,4189.842,2250,4190
2021-04-27 00:00:12.247000,4190.564,4189.854,2250,2250
2021-04-27 00:00:12.682000,4190.255,4189.539,2250,4190
2021-04-27 00:00:12.732000,4190.252,4189.545,2250,2250
2021-04-27 00:00:13.564000,4190.046,4189.336,2250,4190
2021-04-27 00:00:13.614000,4190.046,4189.399,2250,2250
2021-04-27 00:00:14.128000,4189.746,4189.039,2250,4190
2021-04-27 00:00:14.178000,4189.749,4189.051,2250,2250
2021-04-27 00:00:20.377000,4189.548,4189.051,460,2250
2021-04-27 00:00:20.427000,4189.549,4188.839,2250,2250
2021-04-27 00:00:22.017000,4189.557,4189.054,460,2250
2021-04-27 00:00:22.067000,4189.701,4189.099,2250,2250
2021-04-27 00:00:22.174000,4189.563,4189.051,460,2250
2021-04-27 00:00:22.225000,4189.546,4188.851,2250,2250
2021-04-27 00:00:22.716000,4189.566,4189.045,460,2250
2021-04-27 00:00:22.766000,4189.767,4189.039,2250,2250
2021-04-27 00:00:26.171000,4189.763,4189.242,460,2250
2021-04-27 00:00:26.221000,4189.952,4189.299,2250,2250
2021-04-27 00:00:26.343000,4189.761,4189.042,2250,4190
2021-04-27 00:00:26.393000,4189.755,4189.045,2250,2250
2021-04-27 00:00:28.772000,4189.754,4189.399,460,2250
2021-04-27 00:00:28.823000,4190.052,4189.333,2250,2250
2021-04-27 00:00:30.380000,4189.752,4189.048,2250,4190
2021-04-27 00:00:30.430000,4189.749,4189.033,2250,2250
2021-04-27 00:00:30.962000,4189.767,4189.099,2250,4190
2021-04-27 00:00:31.013000,4190.001,4189.345,2250,2250
2021-04-27 00:00:36.585000,4189.701,4189.045,2250,4190
2021-04-27 00:00:36.635000,4189.701,4189.054,2250,2250
2021-04-27 00:00:36.744000,4189.763,4189.399,460,2250
2021-04-27 00:00:36.794000,4190.061,4189.351,2250,2250
2021-04-27 00:00:37.765000,4189.764,4189.051,2250,4190
2021-04-27 00:00:37.816000,4189.764,4189.099,2250,2250
2021-04-27 00:00:39.053000,4189.766,4189.354,460,2250
2021-04-27 00:00:39.104000,4190.046,4189.348,2250,2250
2021-04-27 00:00:40.291000,4189.758,4189.051,2250,4190
2021-04-27 00:00:40.341000,4189.758,4189.051,2250,2250
2021-04-27 00:00:40.935000,4189.701,4189.099,2250,4190
2021-04-27 00:00:40.985000,4190.058,4189.342,2250,2250
2021-04-27 00:00:41.708000,4189.749,4189.045,2250,4190
2021-04-27 00:00:41.759000,4189.701,4189.054,2250,2250
2021-04-27 00:00:42.353000,4189.76,4189.254,460,2250
2021-04-27 00:00:42.403000,4189.967,4189.254,2250,2250
2021-04-27 00:00:42.553000,4189.966,4189.336,460,2250
2021-04-27 00:00:42.603000,4190.067,4189.354,2250,2250
2021-04-27 00:00:59.770000,4189.752,4189.033,2250,4190
2021-04-27 00:00:59.820000,4189.755,4189.051,2250,2250
2021-04-27 00:01:01.914000,4189.501,4188.842,2250,4190
2021-04-27 00:01:01.965000,4189.555,4188.842,2250,2250
2021-04-27 00:01:02.795000,4189.548,4189.042,460,2250
2021-04-27 00:01:02.845000,4189.752,4189.039,2250,2250
2021-04-27 00:01:03.476000,4189.549,4188.833,2250,4190
2021-04-27 00:01:03.526000,4189.561,4188.839,2250,2250
2021-04-27 00:01:05.023000,4189.266,4188.833,460,2250
2021-04-27 00:01:05.073000,4189.261,4188.548,2250,2250
2021-04-27 00:01:10.917000,4189.063,4188.599,460,2250
2021-04-27 00:01:10.967000,4189.067,4188.339,2250,2250
2021-04-27 00:01:13.048000,4189.057,4188.548,460,2250
2021-04-27 00:01:13.098000,4189.255,4188.533,2250,2250
2021-04-27 00:01:19.443000,4189.255,4188.554,2250,4190
2021-04-27 00:01:19.493000,4189.552,4188.839,2250,2250
2021-04-27 00:01:26.732000,4189.554,4189.042,460,2250
2021-04-27 00:01:26.782000,4189.761,4189.051,2250,2250
2021-04-27 00:01:35.204000,4189.546,4188.839,2250,4190
2021-04-27 00:01:35.254000,4189.555,4188.842,2250,2250
2021-04-27 00:01:37.425000,4189.554,4188.948,460,2250
2021-04-27 00:01:37.475000,4189.661,4188.945,2250,2250
2021-04-27 00:01:37.588000,4189.654,4189.045,460,2250
2021-04-27 00:01:37.638000,4189.758,4189.045,2250,2250
2021-04-27 00:01:37.750000,4189.56,4189.033,460,2250
2021-04-27 00:01:37.800000,4189.558,4188.854,2250,2250
2021-04-27 00:01:38.639000,4189.554,4189.045,460,2250
2021-04-27 00:01:38.689000,4189.761,4189.099,2250,2250
2021-04-27 00:01:38.959000,4189.649,4188.936,2250,4190
2021-04-27 00:01:39.009000,4189.661,4188.936,2250,2250
