datetime,price,diff,abs_diff,abs_diff_rolling
2021-04-23 00:00:00,4135.6955,,,
2021-04-23 00:25:00,4141.409,5.71349999999984,5.71349999999984,
2021-04-23 00:45:00,4138.1955,-3.21349999999984,3.21349999999984,
2021-04-23 01:00:00,4140.93,2.73450000000048,2.73450000000048,
2021-04-23 01:00:00,4139.394,-1.5360000000000582,1.5360000000000582,
2021-04-23 01:15:00,4142.433,3.03899999999976,3.03899999999976,
2021-04-23 01:30:00,4139.1715,-3.2614999999996144,3.2614999999996144,
2021-04-23 01:45:00,4144.7285,5.556999999999789,5.556999999999789,
2021-04-23 02:00:00,4143.1745,-1.5540000000000873,1.5540000000000873,
2021-04-23 02:05:00,4144.209,1.0344999999997526,1.0344999999997526,
2021-04-23 02:15:00,4142.391,-1.818000000000211,1.818000000000211,
2021-04-23 02:20:00,4144.700000000001,2.309000000001106,2.309000000001106,
2021-04-23 02:30:00,4142.389499999999,-2.3105000000014115,2.3105000000014115,
2021-04-23 02:35:00,4143.43,1.040500000000975,1.040500000000975,
2021-04-23 02:35:00,4141.8925,-1.5375000000003638,1.5375000000003638,
2021-04-23 02:40:00,4143.7015,1.8090000000001965,1.8090000000001965,
2021-04-23 02:50:00,4141.1955,-2.506000000000313,2.506000000000313,
2021-04-23 03:10:00,4145.4,4.204499999999825,4.204499999999825,
2021-04-23 03:10:00,4144.6939999999995,-0.706000000000131,0.706000000000131,
2021-04-23 03:15:00,4145.4285,0.7345000000004802,0.7345000000004802,
2021-04-23 03:25:00,4144.873,-0.5555000000003929,0.5555000000003929,2.3587250000002316
2021-04-23 03:30:00,4145.404500000001,0.5315000000009604,0.5315000000009604,2.0996250000002874
2021-04-23 03:35:00,4144.3715,-1.0330000000003565,1.0330000000003565,1.9906000000003132
2021-04-23 03:35:00,4145.227000000001,0.8555000000005748,0.8555000000005748,1.896650000000318
2021-04-23 03:40:00,4143.9,-1.327000000001135,1.327000000001135,1.8862000000003718
2021-04-23 03:45:00,4144.7285,0.8285000000005311,0.8285000000005311,1.7756750000004105
2021-04-23 03:55:00,4142.867,-1.8614999999999782,1.8614999999999782,1.7056750000004286
2021-04-23 04:00:00,4144.2029999999995,1.3359999999993306,1.3359999999993306,1.4946250000004055
2021-04-23 04:00:00,4143.197,-1.0059999999994034,1.0059999999994034,1.4672250000003715
2021-04-23 04:05:00,4144.2029999999995,1.0059999999994034,1.0059999999994034,1.465800000000354
2021-04-23 04:10:00,4143.6669999999995,-0.5360000000000582,0.5360000000000582,1.4017000000003463
2021-04-23 04:15:00,4144.7029999999995,1.0360000000000582,1.0360000000000582,1.338050000000294
2021-04-23 04:45:00,4141.697,-3.0059999999994034,3.0059999999994034,1.3728250000001936
2021-04-23 05:00:00,4143.706,2.0090000000000146,2.0090000000000146,1.4212500000001456
2021-04-23 05:10:00,4141.391,-2.3150000000005093,2.3150000000005093,1.4601250000001529
2021-04-23 05:15:00,4142.727000000001,1.3360000000011496,1.3360000000011496,1.4364750000002005
2021-04-23 05:30:00,4139.8955000000005,-2.831500000000233,2.831500000000233,1.4527500000001965
2021-04-23 05:50:00,4144.1985,4.302999999999884,4.302999999999884,1.4576750000001995
2021-04-23 06:05:00,4141.876,-2.3225000000002183,2.3225000000002183,1.5385000000002038
2021-04-23 06:05:00,4143.1984999999995,1.3224999999993088,1.3224999999993088,1.567900000000145
2021-04-23 06:15:00,4135.3985,-7.799999999999272,7.799999999999272,1.9301250000000891
2021-04-23 06:20:00,4139.2225,3.8239999999996144,3.8239999999996144,2.0947500000000217
2021-04-23 06:30:00,4135.389499999999,-3.8330000000005384,3.8330000000005384,2.234750000000031
2021-04-23 06:50:00,4139.9,4.51050000000032,4.51050000000032,2.417500000000018
2021-04-23 06:55:00,4136.697,-3.20299999999952,3.20299999999952,2.5112999999999372
2021-04-23 07:20:00,4145.9015,9.204499999999825,9.204499999999825,2.9300999999999022
2021-04-23 07:25:00,4142.897000000001,-3.004499999999098,3.004499999999098,2.9872499999998583
2021-04-23 07:25:00,4144.927,2.029999999998836,2.029999999998836,3.0219499999998334
2021-04-23 07:35:00,4141.867,-3.0599999999994907,3.0599999999994907,3.124649999999838
2021-04-23 07:55:00,4149.2315,7.36449999999968,7.36449999999968,3.4425749999998514
2021-04-23 08:15:00,4144.407499999999,-4.824000000000524,4.824000000000524,3.656974999999875
2021-04-23 08:20:00,4145.9105,1.5030000000006112,1.5030000000006112,3.6803249999999026
2021-04-23 08:20:00,4143.7,-2.2105000000001382,2.2105000000001382,3.6405499999999393
2021-04-23 08:35:00,4147.1,3.4000000000005457,3.4000000000005457,3.710099999999966
2021-04-23 08:40:00,4145.376,-1.72400000000016,1.72400000000016,3.6805499999999483
2021-04-23 08:55:00,4147.403,2.0270000000000437,2.0270000000000437,3.715099999999893
2021-04-23 09:15:00,4142.6955,-4.707500000000437,4.707500000000437,3.808899999999903
2021-04-23 09:15:00,4144.407499999999,1.7119999999995343,1.7119999999995343,3.6793499999998858
2021-04-23 09:25:00,4143.2015,-1.2059999999992215,1.2059999999992215,3.623524999999836
2021-04-23 09:40:00,4145.733,2.531500000000051,2.531500000000051,3.683974999999873
2021-04-23 09:50:00,4142.3985,-3.3344999999999345,3.3344999999999345,3.460699999999906
2021-04-23 09:55:00,4145.2,2.801499999999578,2.801499999999578,3.4095749999999043
2021-04-23 10:00:00,4143.391,-1.8090000000001965,1.8090000000001965,3.308374999999887
2021-04-23 10:10:00,4146.403,3.0120000000006257,3.0120000000006257,3.2334499999999027
